,subsample,booster,gamma,nrounds,colsample_bylevel,eta,lambda,num.impute.selected.cpo,colsample_bytree,alpha,max_depth,min_child_weight,trainsize,repl,start_time,end_time,metric:acc [0.0; 1.0] (maximize),skip_drop,rate_drop,seed,status,config_id
21,0.7542951528581944,gblinear,0.0183156389,735,0.505,0.0301973834,0.004121134635302261,impute.median,0.505,0.02289116782141722,8,20.0855369232,1.0,10,700.0000000000001,733.3333333333335,0.9509399,0.5,0.5,42,success,21
22,0.1336713005585618,dart,0.035374276790865224,66,0.831491845701089,0.26125987025147973,567.1316881401951,impute.median,0.5199065579393974,447.91791074691315,5.0,5.251066875441363,1.0,10,733.3333333333335,766.6666666666669,0.09797061,0.31713889282271535,0.25596509056760275,42,success,22
23,0.1404195574530961,gblinear,0.0183156389,2847,0.505,0.0301973834,240.68324371836016,impute.median,0.505,32.47635455532329,8,20.0855369232,1.0,10,766.6666666666669,800.0000000000002,0.096665725,0.5,0.5,42,success,23
24,0.9017132417906724,gblinear,0.0183156389,162,0.505,0.0301973834,0.07600217852006776,impute.hist,0.505,45.06807162446212,8,20.0855369232,1.0,10,800.0000000000002,833.3333333333336,0.09515164,0.5,0.5,42,success,24
25,0.695495136850985,gbtree,0.00014104945516079282,644,0.26983591076363606,0.642551733580033,0.026611496696849035,impute.median,0.13153035308737115,103.08742449763058,14.0,5.568207743721723,1.0,10,833.3333333333336,866.666666666667,0.13509595,0.5,0.5,42,success,25
26,0.6394445123687591,gblinear,0.0183156389,1395,0.505,0.0301973834,0.014265450985413534,impute.mean,0.505,48.60214838472759,8,20.0855369232,1.0,10,866.666666666667,900.0000000000003,0.09854278,0.5,0.5,42,success,26
27,0.9746437834548706,gblinear,0.0183156389,145,0.505,0.0301973834,0.006836803615246269,impute.hist,0.505,0.022713051131036926,8,20.0855369232,1.0,10,900.0000000000003,933.3333333333337,0.9471115,0.5,0.5,42,success,27
28,0.21863999600786893,gblinear,0.0183156389,423,0.505,0.0301973834,0.0050199016595544755,impute.mean,0.505,15.175375768834718,8,20.0855369232,1.0,10,933.3333333333337,966.6666666666671,0.09379445,0.5,0.5,42,success,28
29,0.6230049482988121,gbtree,0.0004991059400287795,911,0.7182530583196437,0.16087751618103452,0.005711969016752259,impute.median,0.9282869254964425,0.23837617486047621,2.0,9.059326387486815,1.0,10,966.6666666666671,1000.0000000000005,0.9651084,0.5,0.5,42,success,29
30,0.53972564081638,gbtree,4.33828489518029,40,0.9255603450189068,0.0010852080488315966,2.165762714695206,impute.median,0.6376353605642743,0.0040161307193260585,11.0,14.533513774191958,1.0,10,1000.0000000000005,1033.3333333333337,0.85435563,0.5,0.5,42,success,30
