,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_8,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_8,epoch,start_time,end_time,metric:val_accuracy [0.0; 100.0] (maximize),NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_11,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_11,seed,status,config_id
15,max_pool_3x3,2_4,max_pool_3x3,0_2,1_4,max_pool_3x3,0_2,2_3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,0_1,max_pool_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,skip_connect,dil_conv_5x5,98,1470.0,1568.0,90.9876,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_3x3,2025,success,15
16,sep_conv_5x5,0_2,skip_connect,1_3,0_3,skip_connect,1_2,0_1,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0_2,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,98,1568.0,1666.0,92.52012,max_pool_3x3,dil_conv_3x3,skip_connect,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,2025,success,16
17,sep_conv_5x5,0_2,dil_conv_3x3,0_1,0_3,max_pool_3x3,0_2,0_1,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,1_2,sep_conv_5x5,max_pool_3x3,skip_connect,sep_conv_5x5,sep_conv_3x3,max_pool_3x3,max_pool_3x3,98,1666.0,1764.0,93.18935,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,2025,success,17
18,max_pool_3x3,0_2,dil_conv_3x3,0_2,2_3,max_pool_3x3,1_2,1_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,0_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,98,1764.0,1862.0,91.815155,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,2025,success,18
19,avg_pool_3x3,0_3,avg_pool_3x3,0_3,0_4,max_pool_3x3,1_2,0_1,skip_connect,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,0_1,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,98,1862.0,1960.0,92.92492,skip_connect,skip_connect,dil_conv_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,2025,success,19
20,avg_pool_3x3,3_4,max_pool_3x3,1_2,1_3,max_pool_3x3,1_2,1_3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0_2,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,dil_conv_5x5,98,1960.0,2058.0,91.94529,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,2025,success,20
21,skip_connect,0_1,sep_conv_3x3,0_1,3_4,skip_connect,0_2,1_2,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,0_1,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,skip_connect,avg_pool_3x3,max_pool_3x3,98,2058.0,2156.0,92.90394,avg_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,skip_connect,max_pool_3x3,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,2025,success,21
22,skip_connect,1_3,sep_conv_5x5,1_3,1_3,max_pool_3x3,0_2,1_2,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,skip_connect,1_2,skip_connect,avg_pool_3x3,sep_conv_3x3,skip_connect,skip_connect,max_pool_3x3,max_pool_3x3,98,2156.0,2254.0,93.38681,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,skip_connect,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,2025,success,22
23,avg_pool_3x3,2_4,skip_connect,0_3,1_3,max_pool_3x3,1_2,0_2,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,0_2,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,98,2254.0,2352.0,91.77894,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,2025,success,23
24,avg_pool_3x3,0_2,dil_conv_5x5,0_2,0_3,max_pool_3x3,0_2,1_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,0_1,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,98,2352.0,2450.0,92.928856,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,2025,success,24
25,dil_conv_5x5,0_1,sep_conv_5x5,0_3,1_3,max_pool_3x3,1_2,0_3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0_1,dil_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,skip_connect,98,2450.0,2548.0,93.28646,max_pool_3x3,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,2025,success,25
26,avg_pool_3x3,0_2,dil_conv_3x3,1_2,1_3,max_pool_3x3,0_2,0_1,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,0_1,skip_connect,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,98,2548.0,2646.0,91.73908,max_pool_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,2025,success,26
27,skip_connect,1_3,dil_conv_3x3,0_1,1_3,max_pool_3x3,0_2,0_3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,0_1,sep_conv_5x5,dil_conv_5x5,avg_pool_3x3,sep_conv_5x5,sep_conv_5x5,skip_connect,avg_pool_3x3,98,2646.0,2744.0,93.20892,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,2025,success,27
28,dil_conv_5x5,1_4,skip_connect,0_3,1_4,max_pool_3x3,0_2,0_1,max_pool_3x3,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,1_2,dil_conv_3x3,sep_conv_3x3,skip_connect,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,98,2744.0,2842.0,92.40693,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,2025,success,28
29,skip_connect,2_3,sep_conv_3x3,2_3,0_2,max_pool_3x3,1_2,0_3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,1_2,dil_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,98,2842.0,2940.0,90.98991,max_pool_3x3,sep_conv_5x5,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,skip_connect,2025,success,29
30,skip_connect,2_4,sep_conv_3x3,1_3,3_4,sep_conv_3x3,1_2,1_3,sep_conv_3x3,skip_connect,max_pool_3x3,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,0_1,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_5x5,sep_conv_3x3,98,2940.0,3038.0,92.35694,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,2025,success,30
31,sep_conv_5x5,0_3,dil_conv_3x3,0_2,1_4,max_pool_3x3,1_2,1_3,max_pool_3x3,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,1_2,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,98,3038.0,3136.0,92.85816,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,dil_conv_3x3,max_pool_3x3,skip_connect,max_pool_3x3,2025,success,31
32,skip_connect,2_4,max_pool_3x3,0_2,0_1,max_pool_3x3,1_2,1_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,1_2,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,98,3136.0,3234.0,91.49412,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,2025,success,32
33,skip_connect,0_3,sep_conv_5x5,1_2,0_3,avg_pool_3x3,0_2,0_1,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,1_2,sep_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,98,3234.0,3332.0,93.098854,max_pool_3x3,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,dil_conv_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,2025,success,33
34,dil_conv_3x3,3_4,sep_conv_5x5,1_3,3_4,sep_conv_3x3,1_2,0_2,sep_conv_3x3,skip_connect,sep_conv_5x5,sep_conv_5x5,sep_conv_3x3,dil_conv_3x3,1_2,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,98,3332.0,3430.0,91.3951,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,2025,success,34
35,avg_pool_3x3,0_4,dil_conv_3x3,1_2,3_4,sep_conv_3x3,1_2,0_2,max_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,skip_connect,dil_conv_3x3,0_2,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,98,3430.0,3528.0,91.8122,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,2025,success,35
36,sep_conv_5x5,1_4,dil_conv_3x3,0_1,1_2,sep_conv_3x3,1_2,0_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_5x5,sep_conv_5x5,1_2,dil_conv_3x3,sep_conv_3x3,skip_connect,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,98,3528.0,3626.0,93.08753,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,2025,success,36
37,sep_conv_5x5,1_2,sep_conv_3x3,0_2,0_1,max_pool_3x3,0_2,1_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,0_1,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,98,3626.0,3724.0,93.37846,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,2025,success,37
38,max_pool_3x3,0_3,avg_pool_3x3,0_2,2_4,max_pool_3x3,1_2,0_1,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,0_1,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,98,3724.0,3822.0,91.79786,dil_conv_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,skip_connect,sep_conv_5x5,sep_conv_3x3,max_pool_3x3,2025,success,38
39,max_pool_3x3,2_3,sep_conv_5x5,0_1,0_2,dil_conv_5x5,0_2,0_1,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,0_1,dil_conv_5x5,max_pool_3x3,skip_connect,sep_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,98,3822.0,3920.0,92.54648,skip_connect,skip_connect,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,2025,success,39
40,dil_conv_5x5,1_3,sep_conv_5x5,0_1,3_4,avg_pool_3x3,1_2,1_2,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,0_2,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,98,3920.0,4018.0,92.59545,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,skip_connect,skip_connect,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,2025,success,40
41,dil_conv_5x5,0_4,sep_conv_5x5,0_1,0_2,skip_connect,0_2,0_1,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_5x5,1_2,skip_connect,max_pool_3x3,sep_conv_5x5,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,98,4018.0,4116.0,94.152275,sep_conv_3x3,avg_pool_3x3,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,2025,success,41
42,dil_conv_5x5,1_4,skip_connect,0_3,2_3,max_pool_3x3,0_2,1_3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,0_2,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,skip_connect,avg_pool_3x3,sep_conv_3x3,98,4116.0,4214.0,92.40581,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,2025,success,42
43,avg_pool_3x3,0_3,skip_connect,1_3,3_4,sep_conv_3x3,0_2,0_3,dil_conv_3x3,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,0_1,sep_conv_5x5,max_pool_3x3,skip_connect,dil_conv_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,98,4214.0,4312.0,92.987144,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,2025,success,43
44,skip_connect,2_3,dil_conv_3x3,0_1,0_4,sep_conv_3x3,0_2,0_2,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,skip_connect,dil_conv_3x3,1_2,sep_conv_5x5,max_pool_3x3,dil_conv_5x5,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,98,4312.0,4410.0,92.08878,avg_pool_3x3,dil_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,2025,success,44
45,max_pool_3x3,2_4,dil_conv_5x5,2_3,0_4,max_pool_3x3,0_2,1_3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,0_1,max_pool_3x3,max_pool_3x3,skip_connect,sep_conv_3x3,sep_conv_3x3,sep_conv_5x5,dil_conv_3x3,98,4410.0,4508.0,92.97869,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,2025,success,45
46,skip_connect,0_1,max_pool_3x3,0_3,1_4,max_pool_3x3,1_2,1_2,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,0_1,skip_connect,dil_conv_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,98,4508.0,4606.0,92.62956,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,2025,success,46
